Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Line_Total
OI0009954,ORD004003,PROD0479,2,16109,10,28996.2
OI0009955,ORD004003,PROD0116,1,15341,0,15341.0
OI0009956,ORD004003,PROD0377,2,42243,5,80261.7
OI0009957,ORD004003,PROD0284,3,9453,0,28359.0
OI0009958,ORD004004,PROD0102,3,26146,5,74516.1
OI0009959,ORD004004,PROD0372,1,41973,20,33578.4
OI0009960,ORD004004,PROD0355,2,14509,10,26116.2
OI0009961,ORD004004,PROD0205,3,3433,10,9269.1
OI0009962,ORD004005,PROD0243,3,1288,15,3284.4
OI0009963,ORD004005,PROD0121,3,45748,5,130381.8
OI0009964,ORD004005,PROD0431,3,16617,5,47358.45
OI0009965,ORD004006,PROD0334,3,44971,10,121421.7
OI0009966,ORD004006,PROD0238,2,5057,5,9608.3
OI0009967,ORD004006,PROD0244,3,22316,10,60253.2
OI0009968,ORD004007,PROD0114,3,14913,20,35791.2
OI0009969,ORD004007,PROD0034,1,12178,0,12178.0
OI0009970,ORD004007,PROD0207,2,14467,5,27487.3
OI0009971,ORD004007,PROD0045,1,24260,10,21834.0
OI0009972,ORD004008,PROD0347,3,7543,15,19234.65
OI0009973,ORD004008,PROD0277,1,47454,5,45081.3
OI0009974,ORD004009,PROD0461,3,1209,0,3627.0
OI0009975,ORD004009,PROD0363,3,18454,15,47057.7
OI0009976,ORD004009,PROD0107,1,3148,20,2518.4
OI0009977,ORD004010,PROD0344,3,38383,5,109391.55
OI0009978,ORD004011,PROD0183,2,16463,0,32926.0
OI0009979,ORD004011,PROD0049,2,8245,20,13192.0
OI0009980,ORD004011,PROD0193,2,25738,15,43754.6
OI0009981,ORD004012,PROD0495,2,34305,10,61749.0
OI0009982,ORD004012,PROD0252,2,23891,10,43003.8
OI0009983,ORD004013,PROD0495,2,29512,5,56072.8
OI0009984,ORD004013,PROD0257,1,16652,10,14986.8
OI0009985,ORD004013,PROD0152,2,23082,15,39239.4
OI0009986,ORD004013,PROD0382,3,49846,5,142061.1
OI0009987,ORD004014,PROD0314,1,39024,20,31219.2
OI0009988,ORD004014,PROD0068,2,5751,15,9776.7
OI0009989,ORD004015,PROD0357,3,46556,0,139668.0
OI0009990,ORD004015,PROD0109,2,21393,15,36368.1
OI0009991,ORD004016,PROD0049,3,7019,0,21057.0
OI0009992,ORD004017,PROD0078,2,43396,5,82452.4
OI0009993,ORD004017,PROD0272,1,14272,0,14272.0
OI0009994,ORD004017,PROD0386,2,20425,5,38807.5
OI0009995,ORD004018,PROD0059,1,528,0,528.0
OI0009996,ORD004019,PROD0189,2,3228,20,5164.8
OI0009997,ORD004019,PROD0447,2,37760,20,60416.0
OI0009998,ORD004020,PROD0311,2,35619,20,56990.4
OI0009999,ORD004020,PROD0413,1,9736,20,7788.8
OI0010000,ORD004020,PROD0494,2,3479,20,5566.4
OI0010001,ORD004021,PROD0310,1,17858,20,14286.4
OI0010002,ORD004021,PROD0137,2,26764,0,53528.0
OI0010003,ORD004022,PROD0049,2,46978,0,93956.0
OI0010004,ORD004022,PROD0090,2,4261,20,6817.6
OI0010005,ORD004022,PROD0029,3,11126,15,28371.3
OI0010006,ORD004022,PROD0157,2,16272,15,27662.4
OI0010007,ORD004023,PROD0231,2,45730,15,77741.0
OI0010008,ORD004024,PROD0077,3,1901,15,4847.55
OI0010009,ORD004025,PROD0256,2,13782,10,24807.6
OI0010010,ORD004025,PROD0472,2,30031,0,60062.0
OI0010011,ORD004026,PROD0151,3,23290,15,59389.5
OI0010012,ORD004027,PROD0388,1,29862,15,25382.7
OI0010013,ORD004027,PROD0473,1,48576,5,46147.2
OI0010014,ORD004028,PROD0370,3,18445,5,52568.25
OI0010015,ORD004028,PROD0068,1,45821,10,41238.9
OI0010016,ORD004028,PROD0072,2,4390,20,7024.0
OI0010017,ORD004028,PROD0067,2,31711,20,50737.6
OI0010018,ORD004029,PROD0158,3,16936,20,40646.4
OI0010019,ORD004029,PROD0123,1,23804,15,20233.4
OI0010020,ORD004030,PROD0178,1,45468,20,36374.4
OI0010021,ORD004030,PROD0351,1,4151,15,3528.35
OI0010022,ORD004030,PROD0046,1,27386,20,21908.8
OI0010023,ORD004030,PROD0013,2,22878,0,45756.0
OI0010024,ORD004031,PROD0458,3,15163,10,40940.1
OI0010025,ORD004032,PROD0052,2,4028,10,7250.4
OI0010026,ORD004032,PROD0497,3,22453,0,67359.0
OI0010027,ORD004032,PROD0451,3,43071,15,109831.05
OI0010028,ORD004032,PROD0422,2,42525,0,85050.0
OI0010029,ORD004033,PROD0477,1,7478,20,5982.4
OI0010030,ORD004033,PROD0242,1,26175,0,26175.0
OI0010031,ORD004033,PROD0348,1,4924,5,4677.8
OI0010032,ORD004034,PROD0353,1,47127,5,44770.65
OI0010033,ORD004034,PROD0173,3,30929,5,88147.65
OI0010034,ORD004034,PROD0493,1,39038,15,33182.3
OI0010035,ORD004034,PROD0394,1,23604,5,22423.8
OI0010036,ORD004035,PROD0286,3,15544,0,46632.0
OI0010037,ORD004035,PROD0399,3,3716,5,10590.6
OI0010038,ORD004035,PROD0341,3,48596,10,131209.2
OI0010039,ORD004035,PROD0399,1,4865,5,4621.75
OI0010040,ORD004036,PROD0152,3,5595,10,15106.5
OI0010041,ORD004036,PROD0326,3,8831,20,21194.4
OI0010042,ORD004036,PROD0498,3,41851,20,100442.4
OI0010043,ORD004036,PROD0183,1,19854,10,17868.6
OI0010044,ORD004037,PROD0188,3,46045,15,117414.75
OI0010045,ORD004038,PROD0361,3,23272,0,69816.0
OI0010046,ORD004038,PROD0262,2,45623,0,91246.0
OI0010047,ORD004038,PROD0473,3,42157,10,113823.9
OI0010048,ORD004039,PROD0132,1,14196,20,11356.8
OI0010049,ORD004039,PROD0335,1,8297,0,8297.0
OI0010050,ORD004039,PROD0040,1,33067,20,26453.6
OI0010051,ORD004039,PROD0374,3,34176,15,87148.8
OI0010052,ORD004040,PROD0039,3,3289,10,8880.3
OI0010053,ORD004040,PROD0387,2,42820,10,77076.0
OI0010054,ORD004040,PROD0453,2,36785,5,69891.5
OI0010055,ORD004041,PROD0419,3,22944,20,55065.6
OI0010056,ORD004041,PROD0368,2,18747,20,29995.2
OI0010057,ORD004042,PROD0315,2,11840,0,23680.0
OI0010058,ORD004042,PROD0414,3,1480,10,3996.0
OI0010059,ORD004042,PROD0452,3,23228,20,55747.2
OI0010060,ORD004043,PROD0416,2,42057,20,67291.2
OI0010061,ORD004043,PROD0201,2,24146,15,41048.2
OI0010062,ORD004043,PROD0342,1,30797,10,27717.3
OI0010063,ORD004043,PROD0050,2,26013,20,41620.8
OI0010064,ORD004044,PROD0119,2,33914,10,61045.2
OI0010065,ORD004045,PROD0063,1,23072,15,19611.2
OI0010066,ORD004045,PROD0222,1,26002,20,20801.6
OI0010067,ORD004045,PROD0053,3,31711,20,76106.4
OI0010068,ORD004046,PROD0367,3,7633,15,19464.15
OI0010069,ORD004046,PROD0270,2,18854,15,32051.8
OI0010070,ORD004047,PROD0180,2,12768,5,24259.2
OI0010071,ORD004047,PROD0418,3,8588,10,23187.6
OI0010072,ORD004047,PROD0316,1,47896,0,47896.0
OI0010073,ORD004047,PROD0169,1,16061,10,14454.9
OI0010074,ORD004048,PROD0382,1,16917,10,15225.3
OI0010075,ORD004048,PROD0100,1,11989,0,11989.0
OI0010076,ORD004048,PROD0430,3,3519,5,10029.15
OI0010077,ORD004049,PROD0028,3,27439,20,65853.6
OI0010078,ORD004049,PROD0489,1,44564,10,40107.6
OI0010079,ORD004049,PROD0335,2,21362,0,42724.0
OI0010080,ORD004049,PROD0177,1,32220,15,27387.0
OI0010081,ORD004050,PROD0218,3,48951,0,146853.0
OI0010082,ORD004051,PROD0395,1,28302,20,22641.6
OI0010083,ORD004051,PROD0140,1,23588,15,20049.8
OI0010084,ORD004051,PROD0350,1,32683,20,26146.4
OI0010085,ORD004051,PROD0266,3,40893,0,122679.0
OI0010086,ORD004052,PROD0112,1,42812,15,36390.2
OI0010087,ORD004052,PROD0218,3,23410,20,56184.0
OI0010088,ORD004052,PROD0272,3,26821,10,72416.7
OI0010089,ORD004052,PROD0267,3,41219,15,105108.45
OI0010090,ORD004053,PROD0480,3,38762,0,116286.0
OI0010091,ORD004054,PROD0379,2,43120,5,81928.0
OI0010092,ORD004054,PROD0470,1,40748,15,34635.8
OI0010093,ORD004055,PROD0460,3,28922,0,86766.0
OI0010094,ORD004056,PROD0041,3,13727,5,39121.95
OI0010095,ORD004057,PROD0278,1,15554,15,13220.9
OI0010096,ORD004058,PROD0093,3,31271,5,89122.35
OI0010097,ORD004058,PROD0421,2,1196,5,2272.4
OI0010098,ORD004058,PROD0146,1,27056,15,22997.6
OI0010099,ORD004059,PROD0292,2,43602,10,78483.6
OI0010100,ORD004060,PROD0128,2,30129,5,57245.1
OI0010101,ORD004060,PROD0328,2,8619,20,13790.4
OI0010102,ORD004061,PROD0351,2,23598,0,47196.0
OI0010103,ORD004061,PROD0359,2,41083,5,78057.7
OI0010104,ORD004061,PROD0067,1,16177,15,13750.45
OI0010105,ORD004061,PROD0395,3,43447,20,104272.8
OI0010106,ORD004062,PROD0066,1,40987,5,38937.65
OI0010107,ORD004062,PROD0127,2,40486,5,76923.4
OI0010108,ORD004063,PROD0481,2,34029,10,61252.2
OI0010109,ORD004063,PROD0159,1,39094,10,35184.6
OI0010110,ORD004064,PROD0046,2,25744,15,43764.8
OI0010111,ORD004064,PROD0404,1,29677,10,26709.3
OI0010112,ORD004064,PROD0481,2,25635,20,41016.0
OI0010113,ORD004064,PROD0288,3,263,5,749.55
OI0010114,ORD004065,PROD0152,2,684,10,1231.2
OI0010115,ORD004065,PROD0460,3,17664,5,50342.4
OI0010116,ORD004066,PROD0233,3,3380,5,9633.0
OI0010117,ORD004066,PROD0048,3,2349,20,5637.6
OI0010118,ORD004066,PROD0457,1,15685,5,14900.75
OI0010119,ORD004066,PROD0163,2,11830,10,21294.0
OI0010120,ORD004067,PROD0146,2,38220,20,61152.0
OI0010121,ORD004067,PROD0391,3,25893,10,69911.1
OI0010122,ORD004068,PROD0299,2,30938,20,49500.8
OI0010123,ORD004068,PROD0496,1,4555,20,3644.0
OI0010124,ORD004069,PROD0217,2,22447,5,42649.3
OI0010125,ORD004069,PROD0363,2,28219,0,56438.0
OI0010126,ORD004070,PROD0255,1,49041,10,44136.9
OI0010127,ORD004071,PROD0114,1,31414,5,29843.3
OI0010128,ORD004071,PROD0202,2,47152,0,94304.0
OI0010129,ORD004071,PROD0430,3,15353,15,39150.15
OI0010130,ORD004071,PROD0261,2,23095,5,43880.5
OI0010131,ORD004072,PROD0017,1,4905,20,3924.0
OI0010132,ORD004073,PROD0135,1,19454,0,19454.0
OI0010133,ORD004074,PROD0060,2,26956,5,51216.4
OI0010134,ORD004074,PROD0019,3,46199,5,131667.15
OI0010135,ORD004074,PROD0142,2,45257,15,76936.9
OI0010136,ORD004074,PROD0171,1,11556,0,11556.0
OI0010137,ORD004075,PROD0443,1,22518,15,19140.3
OI0010138,ORD004075,PROD0377,2,29896,20,47833.6
OI0010139,ORD004076,PROD0128,2,43391,20,69425.6
OI0010140,ORD004076,PROD0473,3,10173,0,30519.0
OI0010141,ORD004076,PROD0217,2,33252,10,59853.6
OI0010142,ORD004077,PROD0381,2,44800,10,80640.0
OI0010143,ORD004077,PROD0278,3,32893,5,93745.05
OI0010144,ORD004077,PROD0133,2,37483,5,71217.7
OI0010145,ORD004078,PROD0075,1,15027,10,13524.3
OI0010146,ORD004078,PROD0470,3,2580,0,7740.0
OI0010147,ORD004078,PROD0113,3,5075,15,12941.25
OI0010148,ORD004078,PROD0263,3,27401,5,78092.85
OI0010149,ORD004079,PROD0491,2,27086,10,48754.8
OI0010150,ORD004079,PROD0197,3,26113,10,70505.1
OI0010151,ORD004079,PROD0338,1,41216,5,39155.2
OI0010152,ORD004080,PROD0487,2,47879,15,81394.3
OI0010153,ORD004080,PROD0085,3,11936,5,34017.6
OI0010154,ORD004081,PROD0332,1,37944,20,30355.2
OI0010155,ORD004081,PROD0091,2,8783,20,14052.8
OI0010156,ORD004082,PROD0112,3,17688,5,50410.8
OI0010157,ORD004082,PROD0247,2,45042,5,85579.8
OI0010158,ORD004083,PROD0260,2,10106,0,20212.0
OI0010159,ORD004083,PROD0477,3,15440,5,44004.0
OI0010160,ORD004084,PROD0492,1,22449,10,20204.1
OI0010161,ORD004084,PROD0039,3,31417,5,89538.45
OI0010162,ORD004084,PROD0132,1,45370,5,43101.5
OI0010163,ORD004085,PROD0383,3,21681,20,52034.4
OI0010164,ORD004085,PROD0097,3,29242,0,87726.0
OI0010165,ORD004086,PROD0090,1,19095,20,15276.0
OI0010166,ORD004087,PROD0100,1,9365,0,9365.0
OI0010167,ORD004088,PROD0489,1,41970,0,41970.0
OI0010168,ORD004088,PROD0217,2,22986,5,43673.4
OI0010169,ORD004088,PROD0265,2,30590,10,55062.0
OI0010170,ORD004089,PROD0121,1,38512,5,36586.4
OI0010171,ORD004089,PROD0348,2,12842,20,20547.2
OI0010172,ORD004090,PROD0112,2,10515,15,17875.5
OI0010173,ORD004090,PROD0449,2,11459,5,21772.1
OI0010174,ORD004091,PROD0262,2,31342,20,50147.2
OI0010175,ORD004092,PROD0203,2,2677,10,4818.6
OI0010176,ORD004092,PROD0034,3,18716,20,44918.4
OI0010177,ORD004092,PROD0435,2,15812,10,28461.6
OI0010178,ORD004093,PROD0306,3,42190,20,101256.0
OI0010179,ORD004094,PROD0178,1,39054,15,33195.9
OI0010180,ORD004095,PROD0034,3,39387,10,106344.9
OI0010181,ORD004095,PROD0257,1,27387,10,24648.3
OI0010182,ORD004096,PROD0487,3,46745,5,133223.25
OI0010183,ORD004096,PROD0270,3,16594,5,47292.9
OI0010184,ORD004097,PROD0413,2,23559,15,40050.3
OI0010185,ORD004097,PROD0154,2,14898,5,28306.2
OI0010186,ORD004097,PROD0489,2,33234,5,63144.6
OI0010187,ORD004097,PROD0461,3,38086,10,102832.2
OI0010188,ORD004098,PROD0111,3,34247,5,97603.95
OI0010189,ORD004098,PROD0259,1,22403,5,21282.85
OI0010190,ORD004099,PROD0247,3,43164,20,103593.6
OI0010191,ORD004100,PROD0178,2,13754,20,22006.4
OI0010192,ORD004100,PROD0194,1,2844,15,2417.4
OI0010193,ORD004100,PROD0150,1,44059,5,41856.05
OI0010194,ORD004101,PROD0482,1,18442,0,18442.0
OI0010195,ORD004102,PROD0377,3,10556,5,30084.6
OI0010196,ORD004102,PROD0460,1,45904,5,43608.8
OI0010197,ORD004103,PROD0037,1,47582,15,40444.7
OI0010198,ORD004104,PROD0124,2,44598,20,71356.8
OI0010199,ORD004104,PROD0341,1,21523,0,21523.0
OI0010200,ORD004104,PROD0384,1,23853,20,19082.4
OI0010201,ORD004104,PROD0265,1,44924,20,35939.2
OI0010202,ORD004105,PROD0160,3,5651,15,14410.05
OI0010203,ORD004106,PROD0384,3,49691,10,134165.7
OI0010204,ORD004107,PROD0058,3,31920,15,81396.0
OI0010205,ORD004107,PROD0307,3,8262,10,22307.4
OI0010206,ORD004107,PROD0134,1,43639,0,43639.0
OI0010207,ORD004108,PROD0184,3,15170,20,36408.0
OI0010208,ORD004108,PROD0431,3,30830,5,87865.5
OI0010209,ORD004108,PROD0442,3,16370,0,49110.0
OI0010210,ORD004108,PROD0454,2,34418,10,61952.4
OI0010211,ORD004109,PROD0098,3,37466,20,89918.4
OI0010212,ORD004110,PROD0088,2,15753,15,26780.1
OI0010213,ORD004110,PROD0234,1,41965,15,35670.25
OI0010214,ORD004110,PROD0073,3,23984,10,64756.8
OI0010215,ORD004111,PROD0178,3,27541,20,66098.4
OI0010216,ORD004111,PROD0376,3,23758,15,60582.9
OI0010217,ORD004111,PROD0408,1,32966,5,31317.7
OI0010218,ORD004112,PROD0471,1,37901,0,37901.0
OI0010219,ORD004112,PROD0264,1,9091,20,7272.8
OI0010220,ORD004112,PROD0298,3,31129,5,88717.65
OI0010221,ORD004112,PROD0465,1,22660,5,21527.0
OI0010222,ORD004113,PROD0283,2,30878,10,55580.4
OI0010223,ORD004113,PROD0344,2,3005,0,6010.0
OI0010224,ORD004114,PROD0384,3,32124,0,96372.0
OI0010225,ORD004114,PROD0408,1,1513,20,1210.4
OI0010226,ORD004114,PROD0052,1,37780,5,35891.0
OI0010227,ORD004114,PROD0489,1,38340,15,32589.0
OI0010228,ORD004115,PROD0225,1,15705,10,14134.5
OI0010229,ORD004116,PROD0214,2,9551,20,15281.6
OI0010230,ORD004116,PROD0294,3,37332,20,89596.8
OI0010231,ORD004116,PROD0255,1,16315,20,13052.0
OI0010232,ORD004116,PROD0445,1,9343,0,9343.0
OI0010233,ORD004117,PROD0458,2,26374,15,44835.8
OI0010234,ORD004118,PROD0086,1,2769,5,2630.55
OI0010235,ORD004118,PROD0427,1,45871,20,36696.8
OI0010236,ORD004119,PROD0207,2,37296,10,67132.8
OI0010237,ORD004119,PROD0424,2,35845,5,68105.5
OI0010238,ORD004120,PROD0039,1,746,15,634.1
OI0010239,ORD004121,PROD0254,2,12998,5,24696.2
OI0010240,ORD004121,PROD0166,2,29670,0,59340.0
OI0010241,ORD004122,PROD0011,1,40034,5,38032.3
OI0010242,ORD004122,PROD0147,3,19762,5,56321.7
OI0010243,ORD004123,PROD0427,1,8834,15,7508.9
OI0010244,ORD004123,PROD0500,2,9259,20,14814.4
OI0010245,ORD004123,PROD0205,2,6393,0,12786.0
OI0010246,ORD004123,PROD0490,2,15358,15,26108.6
OI0010247,ORD004124,PROD0371,1,3819,15,3246.15
OI0010248,ORD004125,PROD0119,2,41548,15,70631.6
OI0010249,ORD004126,PROD0154,2,593,0,1186.0
OI0010250,ORD004126,PROD0158,1,26782,10,24103.8
OI0010251,ORD004126,PROD0300,1,16014,5,15213.3
OI0010252,ORD004126,PROD0043,3,28590,10,77193.0
OI0010253,ORD004127,PROD0136,3,16154,5,46038.9
OI0010254,ORD004127,PROD0215,2,9385,0,18770.0
OI0010255,ORD004127,PROD0182,1,37412,15,31800.2
OI0010256,ORD004128,PROD0480,3,40229,5,114652.65
OI0010257,ORD004128,PROD0266,3,22074,10,59599.8
OI0010258,ORD004128,PROD0166,3,798,10,2154.6
OI0010259,ORD004129,PROD0135,3,12412,10,33512.4
OI0010260,ORD004129,PROD0218,2,22991,5,43682.9
OI0010261,ORD004129,PROD0216,1,12917,15,10979.45
OI0010262,ORD004129,PROD0024,2,13572,20,21715.2
OI0010263,ORD004130,PROD0452,3,41668,10,112503.6
OI0010264,ORD004130,PROD0123,3,4131,10,11153.7
OI0010265,ORD004130,PROD0313,3,15463,15,39430.65
OI0010266,ORD004130,PROD0284,3,300,5,855.0
OI0010267,ORD004131,PROD0207,2,22313,15,37932.1
OI0010268,ORD004131,PROD0350,1,19219,10,17297.1
OI0010269,ORD004131,PROD0232,2,5947,0,11894.0
OI0010270,ORD004132,PROD0331,3,47280,15,120564.0
OI0010271,ORD004132,PROD0087,3,42483,0,127449.0
OI0010272,ORD004132,PROD0490,3,8130,0,24390.0
OI0010273,ORD004133,PROD0205,1,14285,15,12142.25
OI0010274,ORD004133,PROD0342,3,22212,10,59972.4
OI0010275,ORD004133,PROD0188,3,35040,20,84096.0
OI0010276,ORD004133,PROD0409,1,22049,5,20946.55
OI0010277,ORD004134,PROD0038,1,12503,5,11877.85
OI0010278,ORD004135,PROD0144,3,15133,20,36319.2
OI0010279,ORD004135,PROD0022,2,28645,15,48696.5
OI0010280,ORD004135,PROD0142,2,42310,10,76158.0
OI0010281,ORD004136,PROD0004,3,13056,15,33292.8
OI0010282,ORD004137,PROD0408,2,41360,10,74448.0
OI0010283,ORD004137,PROD0250,3,9802,20,23524.8
OI0010284,ORD004137,PROD0153,3,29297,20,70312.8
OI0010285,ORD004138,PROD0488,1,17930,15,15240.5
OI0010286,ORD004138,PROD0289,3,48804,20,117129.6
OI0010287,ORD004139,PROD0429,2,42650,15,72505.0
OI0010288,ORD004140,PROD0293,1,49415,10,44473.5
OI0010289,ORD004140,PROD0353,1,3338,20,2670.4
OI0010290,ORD004140,PROD0388,3,17311,0,51933.0
OI0010291,ORD004141,PROD0425,3,22145,10,59791.5
OI0010292,ORD004142,PROD0371,2,24810,20,39696.0
OI0010293,ORD004142,PROD0458,1,22543,10,20288.7
OI0010294,ORD004142,PROD0084,3,36603,0,109809.0
OI0010295,ORD004143,PROD0273,2,8556,0,17112.0
OI0010296,ORD004144,PROD0414,3,4332,20,10396.8
OI0010297,ORD004144,PROD0087,1,4112,10,3700.8
OI0010298,ORD004144,PROD0220,3,227,20,544.8
OI0010299,ORD004145,PROD0249,3,15441,5,44006.85
OI0010300,ORD004145,PROD0372,3,33738,5,96153.3
OI0010301,ORD004145,PROD0406,2,49456,5,93966.4
OI0010302,ORD004145,PROD0359,1,26064,10,23457.6
OI0010303,ORD004146,PROD0039,2,18489,20,29582.4
OI0010304,ORD004147,PROD0123,2,31834,20,50934.4
OI0010305,ORD004148,PROD0098,2,35774,0,71548.0
OI0010306,ORD004149,PROD0112,1,1072,15,911.2
OI0010307,ORD004149,PROD0262,1,37433,5,35561.35
OI0010308,ORD004149,PROD0490,1,26127,10,23514.3
OI0010309,ORD004149,PROD0119,2,22442,20,35907.2
OI0010310,ORD004150,PROD0024,1,42801,0,42801.0
OI0010311,ORD004150,PROD0084,2,40189,0,80378.0
OI0010312,ORD004151,PROD0069,1,16607,20,13285.6
OI0010313,ORD004151,PROD0197,1,26406,20,21124.8
OI0010314,ORD004151,PROD0329,3,954,10,2575.8
OI0010315,ORD004152,PROD0077,2,19584,20,31334.4
OI0010316,ORD004152,PROD0216,1,19508,10,17557.2
OI0010317,ORD004152,PROD0475,1,42003,15,35702.55
OI0010318,ORD004153,PROD0252,3,47656,10,128671.2
OI0010319,ORD004153,PROD0475,2,28880,20,46208.0
OI0010320,ORD004153,PROD0213,3,25174,15,64193.7
OI0010321,ORD004154,PROD0208,2,34999,5,66498.1
OI0010322,ORD004154,PROD0169,1,9325,15,7926.25
OI0010323,ORD004154,PROD0497,2,10444,5,19843.6
OI0010324,ORD004155,PROD0318,3,35290,5,100576.5
OI0010325,ORD004155,PROD0346,2,3887,0,7774.0
OI0010326,ORD004156,PROD0053,3,40726,5,116069.1
OI0010327,ORD004156,PROD0272,2,45863,5,87139.7
OI0010328,ORD004157,PROD0297,1,49151,5,46693.45
OI0010329,ORD004157,PROD0200,3,26746,10,72214.2
OI0010330,ORD004157,PROD0131,1,40153,15,34130.05
OI0010331,ORD004158,PROD0287,3,11094,10,29953.8
OI0010332,ORD004158,PROD0018,3,6930,20,16632.0
OI0010333,ORD004159,PROD0153,2,28280,10,50904.0
OI0010334,ORD004159,PROD0184,1,42038,0,42038.0
OI0010335,ORD004159,PROD0250,1,5050,10,4545.0
OI0010336,ORD004160,PROD0341,1,19430,15,16515.5
OI0010337,ORD004160,PROD0369,2,29403,15,49985.1
OI0010338,ORD004161,PROD0424,1,1896,10,1706.4
OI0010339,ORD004161,PROD0313,2,25921,20,41473.6
OI0010340,ORD004161,PROD0131,3,19664,5,56042.4
OI0010341,ORD004162,PROD0137,1,16485,5,15660.75
OI0010342,ORD004162,PROD0155,1,37469,0,37469.0
OI0010343,ORD004162,PROD0102,1,7089,5,6734.55
OI0010344,ORD004163,PROD0334,2,42673,20,68276.8
OI0010345,ORD004163,PROD0225,3,48048,0,144144.0
OI0010346,ORD004163,PROD0292,1,7176,5,6817.2
OI0010347,ORD004163,PROD0446,2,48951,20,78321.6
OI0010348,ORD004164,PROD0418,3,18909,15,48217.95
OI0010349,ORD004164,PROD0493,1,41119,15,34951.15
OI0010350,ORD004164,PROD0359,3,31496,20,75590.4
OI0010351,ORD004164,PROD0115,1,19548,5,18570.6
OI0010352,ORD004165,PROD0325,2,28034,20,44854.4
OI0010353,ORD004165,PROD0265,1,9147,20,7317.6
OI0010354,ORD004165,PROD0314,1,11043,15,9386.55
OI0010355,ORD004166,PROD0030,3,42022,5,119762.7
OI0010356,ORD004166,PROD0206,3,46751,5,133240.35
OI0010357,ORD004166,PROD0313,3,37484,10,101206.8
OI0010358,ORD004167,PROD0142,2,47099,10,84778.2
OI0010359,ORD004167,PROD0492,1,24961,5,23712.95
OI0010360,ORD004167,PROD0444,1,3861,5,3667.95
OI0010361,ORD004167,PROD0014,2,37392,10,67305.6
OI0010362,ORD004168,PROD0112,3,15271,10,41231.7
OI0010363,ORD004169,PROD0307,3,32102,0,96306.0
OI0010364,ORD004169,PROD0048,2,22199,20,35518.4
OI0010365,ORD004169,PROD0256,2,13402,20,21443.2
OI0010366,ORD004169,PROD0398,2,4108,10,7394.4
OI0010367,ORD004170,PROD0322,3,44892,10,121208.4
OI0010368,ORD004171,PROD0486,3,27688,5,78910.8
OI0010369,ORD004171,PROD0430,2,17043,5,32381.7
OI0010370,ORD004171,PROD0112,2,49620,15,84354.0
OI0010371,ORD004172,PROD0345,2,21257,0,42514.0
OI0010372,ORD004173,PROD0187,3,43523,20,104455.2
OI0010373,ORD004173,PROD0247,3,17089,5,48703.65
OI0010374,ORD004173,PROD0478,2,29541,10,53173.8
OI0010375,ORD004174,PROD0467,2,37818,10,68072.4
OI0010376,ORD004174,PROD0206,1,32165,10,28948.5
OI0010377,ORD004174,PROD0265,1,10476,0,10476.0
OI0010378,ORD004174,PROD0073,3,41935,5,119514.75
OI0010379,ORD004175,PROD0203,2,48047,0,96094.0
OI0010380,ORD004176,PROD0020,1,22720,10,20448.0
OI0010381,ORD004176,PROD0182,2,24111,15,40988.7
OI0010382,ORD004176,PROD0498,3,45433,5,129484.05
OI0010383,ORD004177,PROD0195,1,31561,20,25248.8
OI0010384,ORD004177,PROD0172,3,43173,10,116567.1
OI0010385,ORD004177,PROD0367,1,43150,0,43150.0
OI0010386,ORD004177,PROD0032,1,398,20,318.4
OI0010387,ORD004178,PROD0420,1,13586,0,13586.0
OI0010388,ORD004178,PROD0078,1,7116,5,6760.2
OI0010389,ORD004178,PROD0024,2,47811,0,95622.0
OI0010390,ORD004178,PROD0123,2,8424,0,16848.0
OI0010391,ORD004179,PROD0432,1,5314,5,5048.3
OI0010392,ORD004180,PROD0120,2,480,0,960.0
OI0010393,ORD004181,PROD0240,3,35815,20,85956.0
OI0010394,ORD004181,PROD0356,3,13697,20,32872.8
OI0010395,ORD004181,PROD0081,1,8768,0,8768.0
OI0010396,ORD004182,PROD0426,2,38773,5,73668.7
OI0010397,ORD004183,PROD0486,1,43507,5,41331.65
OI0010398,ORD004183,PROD0219,1,35175,0,35175.0
OI0010399,ORD004183,PROD0493,1,31178,0,31178.0
OI0010400,ORD004183,PROD0331,2,38542,10,69375.6
OI0010401,ORD004184,PROD0332,1,25407,0,25407.0
OI0010402,ORD004184,PROD0457,1,44856,20,35884.8
OI0010403,ORD004184,PROD0280,3,22022,15,56156.1
OI0010404,ORD004185,PROD0458,1,33481,10,30132.9
OI0010405,ORD004185,PROD0329,1,21111,5,20055.45
OI0010406,ORD004185,PROD0048,1,29571,10,26613.9
OI0010407,ORD004185,PROD0394,2,31193,20,49908.8
OI0010408,ORD004186,PROD0357,3,29973,10,80927.1
OI0010409,ORD004187,PROD0174,1,22453,5,21330.35
OI0010410,ORD004187,PROD0009,2,43856,15,74555.2
OI0010411,ORD004188,PROD0114,3,46064,20,110553.6
OI0010412,ORD004189,PROD0036,1,11733,10,10559.7
OI0010413,ORD004189,PROD0209,2,6143,10,11057.4
OI0010414,ORD004190,PROD0098,2,16986,20,27177.6
OI0010415,ORD004190,PROD0436,1,40705,0,40705.0
OI0010416,ORD004190,PROD0302,2,40067,0,80134.0
OI0010417,ORD004190,PROD0092,2,200,15,340.0
OI0010418,ORD004191,PROD0235,2,26163,10,47093.4
