Order_ID,Customer_ID,Store_ID,Order_Date,Order_Status,Total_Amount
ORD005096,CUST01534,STR011,2025-06-10,Shipped,33201.8
ORD005097,CUST00481,STR028,2025-03-23,Processing,272088.25
ORD005098,CUST01915,STR047,2025-05-18,Pending,41456.2
ORD005099,CUST00996,STR020,2025-02-03,Delivered,275499.5
ORD005100,CUST00433,STR011,2025-01-03,Delivered,238053.5
ORD005101,CUST01505,STR002,2025-06-15,Shipped,77798.4
ORD005102,CUST00297,STR049,2025-04-30,Delivered,198556.8
ORD005103,CUST00311,STR015,2025-01-23,Delivered,178659.0
ORD005104,CUST01858,STR030,2025-03-02,Cancelled,35174.8
ORD005105,CUST00788,STR023,2025-01-27,Delivered,64031.5
ORD005106,CUST00127,STR035,2025-05-30,Shipped,89679.2
ORD005107,CUST00110,STR022,2025-06-12,Delivered,180178.35
ORD005108,CUST00602,STR028,2025-02-01,Pending,140604.15
ORD005109,CUST01947,STR003,2025-03-16,Delivered,118451.6
ORD005110,CUST01681,STR008,2025-03-27,Delivered,59561.2
ORD005111,CUST01762,STR003,2025-03-27,Delivered,70864.2
ORD005112,CUST00899,STR031,2025-04-02,Delivered,56744.45
ORD005113,CUST00293,STR048,2025-03-02,Delivered,281909.5
ORD005114,CUST00684,STR046,2025-04-15,Processing,10236.0
ORD005115,CUST01251,STR047,2025-04-17,Delivered,96201.3
ORD005116,CUST00778,STR010,2025-04-07,Delivered,184777.4
ORD005117,CUST01703,STR011,2025-03-04,Delivered,114737.5
ORD005118,CUST00867,STR043,2025-01-12,Shipped,372927.9
ORD005119,CUST01130,STR039,2025-03-12,Processing,38370.0
ORD005120,CUST01645,STR020,2025-03-22,Delivered,28146.7
ORD005121,CUST00241,STR027,2025-01-12,Delivered,63661.7
ORD005122,CUST01252,STR013,2025-04-17,Delivered,310557.4
ORD005123,CUST01624,STR025,2025-06-05,Delivered,164479.95
ORD005124,CUST01661,STR005,2025-01-23,Processing,252474.95
ORD005125,CUST00377,STR022,2025-06-05,Delivered,196848.2
ORD005126,CUST02000,STR050,2025-02-27,Delivered,165792.4
ORD005127,CUST01508,STR023,2025-05-22,Delivered,104596.8
ORD005128,CUST01455,STR011,2025-01-24,Shipped,110326.05
ORD005129,CUST00368,STR017,2025-01-25,Delivered,33172.4
ORD005130,CUST01830,STR012,2025-01-01,Delivered,38315.3
ORD005131,CUST00257,STR014,2025-06-08,Delivered,219121.3
ORD005132,CUST01552,STR024,2025-03-26,Delivered,146692.4
ORD005133,CUST00180,STR010,2025-03-09,Processing,169960.1
ORD005134,CUST01626,STR038,2025-03-31,Delivered,242956.8
ORD005135,CUST00725,STR010,2025-03-29,Shipped,103473.9
ORD005136,CUST01614,STR012,2025-04-20,Delivered,93788.1
ORD005137,CUST01555,STR041,2025-06-17,Delivered,73790.9
ORD005138,CUST00259,STR039,2025-03-01,Processing,1337.6
ORD005139,CUST00813,STR035,2025-03-11,Cancelled,76065.05
ORD005140,CUST01372,STR037,2025-05-08,Delivered,18288.0
ORD005141,CUST01523,STR046,2025-01-03,Delivered,93528.1
ORD005142,CUST01773,STR026,2025-03-21,Delivered,85091.4
ORD005143,CUST01637,STR015,2025-01-07,Delivered,149145.0
ORD005144,CUST00206,STR040,2025-06-02,Shipped,101682.3
ORD005145,CUST00355,STR038,2025-02-28,Delivered,197112.8
ORD005146,CUST00911,STR015,2025-06-12,Delivered,9313.6
ORD005147,CUST00137,STR028,2025-03-08,Delivered,92136.35
ORD005148,CUST00118,STR028,2025-04-12,Pending,13440.0
ORD005149,CUST01403,STR043,2025-05-06,Delivered,30347.55
ORD005150,CUST01152,STR034,2025-06-01,Delivered,233871.0
ORD005151,CUST01506,STR021,2025-06-12,Delivered,36185.15
ORD005152,CUST00231,STR005,2025-03-20,Delivered,136413.35
ORD005153,CUST00958,STR048,2025-05-06,Delivered,277981.4
ORD005154,CUST00665,STR029,2025-02-04,Delivered,72196.75
ORD005155,CUST01420,STR025,2025-01-04,Delivered,24400.95
ORD005156,CUST00510,STR015,2025-03-20,Delivered,57083.4
ORD005157,CUST01949,STR002,2025-02-19,Delivered,7241.0
ORD005158,CUST01581,STR021,2025-02-08,Cancelled,59978.6
ORD005159,CUST00804,STR004,2025-03-26,Pending,101762.85
ORD005160,CUST01398,STR043,2025-06-09,Pending,148733.85
ORD005161,CUST00162,STR010,2025-04-22,Delivered,148990.1
ORD005162,CUST01918,STR015,2025-01-06,Delivered,157341.3
ORD005163,CUST01262,STR048,2025-06-14,Delivered,148987.5
ORD005164,CUST01672,STR035,2025-05-12,Shipped,91422.6
ORD005165,CUST01081,STR050,2025-02-08,Returned,101928.0
ORD005166,CUST00422,STR025,2025-05-02,Delivered,99288.9
ORD005167,CUST00597,STR015,2025-06-23,Processing,87267.5
ORD005168,CUST01107,STR024,2025-03-04,Processing,144853.35
ORD005169,CUST00846,STR007,2025-03-08,Delivered,149231.55
ORD005170,CUST00298,STR014,2025-01-18,Delivered,196674.2
ORD005171,CUST00712,STR016,2025-04-20,Delivered,144563.75
ORD005172,CUST01445,STR036,2025-01-31,Delivered,37439.1
ORD005173,CUST00481,STR012,2025-02-24,Shipped,163753.55
ORD005174,CUST00517,STR030,2025-06-04,Processing,132774.4
ORD005175,CUST00994,STR046,2025-04-22,Delivered,93998.7
ORD005176,CUST00829,STR017,2025-04-24,Shipped,112252.5
ORD005177,CUST00751,STR036,2025-05-12,Shipped,32832.4
ORD005178,CUST01351,STR045,2025-04-02,Processing,99339.0
ORD005179,CUST01519,STR026,2025-01-08,Shipped,64999.6
ORD005180,CUST01814,STR049,2025-01-29,Processing,208575.0
ORD005181,CUST00590,STR050,2025-05-04,Shipped,133515.0
ORD005182,CUST00109,STR009,2025-01-12,Delivered,107578.45
ORD005183,CUST00401,STR012,2025-03-05,Delivered,167230.9
ORD005184,CUST01426,STR035,2025-04-22,Delivered,19214.25
ORD005185,CUST00680,STR037,2025-03-02,Delivered,60487.0
ORD005186,CUST00167,STR034,2025-02-08,Delivered,124246.8
ORD005187,CUST00815,STR014,2025-03-23,Delivered,226918.1
ORD005188,CUST00866,STR028,2025-06-05,Delivered,122166.35
ORD005189,CUST01485,STR013,2025-03-09,Shipped,249236.2
ORD005190,CUST01058,STR033,2025-06-28,Delivered,9012.0
ORD005191,CUST00737,STR038,2025-04-30,Cancelled,159587.15
ORD005192,CUST01023,STR029,2025-05-27,Delivered,44642.7
ORD005193,CUST00924,STR022,2025-03-01,Delivered,67529.6
ORD005194,CUST01220,STR020,2025-01-09,Delivered,27156.7
ORD005195,CUST01366,STR022,2025-04-25,Delivered,266028.35
ORD005196,CUST01416,STR017,2025-01-13,Delivered,60083.1
ORD005197,CUST00192,STR002,2025-01-25,Returned,32801.6
ORD005198,CUST00165,STR012,2025-06-01,Processing,32330.1
ORD005199,CUST00794,STR010,2025-01-13,Delivered,67627.7
ORD005200,CUST01370,STR017,2025-05-08,Shipped,6923.25
ORD005201,CUST00885,STR033,2025-01-21,Delivered,162946.3
ORD005202,CUST00341,STR029,2025-03-20,Delivered,165737.7
ORD005203,CUST00896,STR005,2025-01-20,Delivered,219082.05
ORD005204,CUST01473,STR021,2025-05-27,Delivered,212641.8
ORD005205,CUST00432,STR011,2025-01-28,Delivered,114312.6
ORD005206,CUST00120,STR041,2025-02-07,Cancelled,100905.1
ORD005207,CUST01241,STR007,2025-06-09,Delivered,80558.3
ORD005208,CUST00023,STR034,2025-01-17,Delivered,22507.2
ORD005209,CUST00458,STR027,2025-03-08,Cancelled,126152.1
ORD005210,CUST00042,STR009,2025-04-03,Delivered,146068.5
ORD005211,CUST00507,STR019,2025-06-13,Delivered,61929.25
ORD005212,CUST00456,STR040,2025-03-13,Delivered,124809.0
ORD005213,CUST01085,STR042,2025-06-13,Delivered,143724.85
ORD005214,CUST01851,STR038,2025-02-26,Pending,90698.4
ORD005215,CUST01696,STR014,2025-02-14,Delivered,284793.4
ORD005216,CUST00952,STR006,2025-03-24,Delivered,53961.7
ORD005217,CUST01574,STR017,2025-03-11,Delivered,109836.95
ORD005218,CUST01440,STR040,2025-04-29,Delivered,71805.6
ORD005219,CUST00340,STR033,2025-02-07,Processing,226492.25
ORD005220,CUST00509,STR038,2025-05-20,Delivered,41049.0
ORD005221,CUST00030,STR017,2025-02-01,Delivered,85743.2
ORD005222,CUST00752,STR006,2025-03-24,Delivered,165681.0
ORD005223,CUST00749,STR029,2025-06-18,Delivered,160005.7
ORD005224,CUST01220,STR011,2025-03-23,Processing,117178.7
ORD005225,CUST00255,STR048,2025-01-13,Delivered,151700.85
ORD005226,CUST00059,STR002,2025-04-01,Delivered,136108.1
ORD005227,CUST00949,STR038,2025-04-23,Delivered,195411.2
ORD005228,CUST01077,STR040,2025-04-19,Delivered,214488.6
ORD005229,CUST00502,STR001,2025-03-25,Delivered,42585.0
ORD005230,CUST01679,STR036,2025-06-21,Cancelled,110763.8
ORD005231,CUST01833,STR036,2025-05-13,Processing,184684.95
ORD005232,CUST01228,STR047,2025-05-15,Delivered,90148.2
ORD005233,CUST01429,STR020,2025-01-25,Delivered,195785.15
ORD005234,CUST00391,STR039,2025-06-01,Delivered,208883.8
ORD005235,CUST00097,STR047,2025-02-21,Delivered,143753.45
ORD005236,CUST00583,STR002,2025-01-17,Cancelled,71064.75
ORD005237,CUST01494,STR031,2025-01-09,Cancelled,29771.2
ORD005238,CUST01400,STR039,2025-04-02,Processing,79233.2
ORD005239,CUST01563,STR032,2025-03-01,Pending,4808.0
ORD005240,CUST01231,STR039,2025-01-02,Delivered,90126.4
ORD005241,CUST01907,STR006,2025-03-25,Returned,62232.75
ORD005242,CUST01314,STR046,2025-03-21,Delivered,141976.65
ORD005243,CUST01536,STR034,2025-05-27,Cancelled,117031.3
ORD005244,CUST00317,STR007,2025-02-02,Delivered,118864.2
ORD005245,CUST01692,STR018,2025-06-13,Delivered,63712.05
ORD005246,CUST00436,STR005,2025-04-17,Processing,95502.0
ORD005247,CUST01075,STR048,2025-06-19,Shipped,106402.8
ORD005248,CUST01825,STR041,2025-02-05,Returned,109430.8
ORD005249,CUST01611,STR022,2025-06-29,Processing,59791.75
ORD005250,CUST01985,STR029,2025-03-24,Delivered,45804.0
ORD005251,CUST00418,STR026,2025-03-07,Pending,22941.5
ORD005252,CUST00285,STR006,2025-03-02,Delivered,31281.6
ORD005253,CUST01041,STR040,2025-06-24,Delivered,168773.6
ORD005254,CUST01444,STR006,2025-05-10,Delivered,52567.3
ORD005255,CUST00296,STR024,2025-02-28,Delivered,165274.85
ORD005256,CUST00056,STR031,2025-03-05,Delivered,169475.4
ORD005257,CUST01620,STR042,2025-04-07,Delivered,103392.3
ORD005258,CUST00516,STR033,2025-05-21,Shipped,137035.7
ORD005259,CUST00441,STR043,2025-03-29,Delivered,112601.8
ORD005260,CUST00410,STR023,2025-04-25,Delivered,32522.4
ORD005261,CUST00328,STR004,2025-06-18,Delivered,3657.5
ORD005262,CUST00767,STR029,2025-03-04,Delivered,212287.35
ORD005263,CUST01522,STR008,2025-04-05,Delivered,91023.4
ORD005264,CUST01071,STR035,2025-01-11,Delivered,37820.8
ORD005265,CUST01601,STR013,2025-05-19,Delivered,121918.6
ORD005266,CUST00332,STR004,2025-04-08,Delivered,29859.15
ORD005267,CUST00518,STR002,2025-03-28,Delivered,83953.8
ORD005268,CUST00861,STR036,2025-04-01,Processing,7229.6
ORD005269,CUST00354,STR037,2025-01-28,Shipped,111591.95
ORD005270,CUST00237,STR042,2025-03-05,Delivered,119014.55
ORD005271,CUST01853,STR045,2025-05-28,Delivered,38005.0
ORD005272,CUST01325,STR003,2025-06-30,Delivered,99535.5
ORD005273,CUST01301,STR044,2025-03-29,Delivered,84975.1
ORD005274,CUST00852,STR047,2025-03-19,Delivered,70852.8
ORD005275,CUST00493,STR048,2025-05-12,Processing,135559.5
ORD005276,CUST00272,STR044,2025-06-11,Cancelled,82637.85
ORD005277,CUST01302,STR040,2025-03-05,Delivered,121854.0
ORD005278,CUST00802,STR001,2025-02-22,Delivered,30621.0
ORD005279,CUST01295,STR031,2025-02-01,Shipped,12311.4
ORD005280,CUST01723,STR007,2025-05-07,Delivered,228727.15
ORD005281,CUST00029,STR048,2025-02-21,Delivered,20428.8
ORD005282,CUST01303,STR049,2025-01-08,Delivered,223173.8
ORD005283,CUST01081,STR024,2025-04-24,Delivered,414526.8
ORD005284,CUST00413,STR033,2025-04-11,Delivered,80616.4
ORD005285,CUST00267,STR031,2025-01-15,Cancelled,188859.85
ORD005286,CUST01695,STR002,2025-05-01,Delivered,141256.6
ORD005287,CUST00081,STR035,2025-04-02,Delivered,119054.95
ORD005288,CUST00269,STR034,2025-01-08,Pending,141128.45
ORD005289,CUST00836,STR039,2025-06-01,Delivered,47795.2
ORD005290,CUST00913,STR018,2025-02-27,Returned,115629.6
ORD005291,CUST01995,STR039,2025-02-28,Delivered,97022.05
ORD005292,CUST00898,STR019,2025-05-13,Delivered,47532.0
ORD005293,CUST01943,STR050,2025-03-04,Cancelled,104403.05
ORD005294,CUST01579,STR044,2025-03-23,Delivered,91176.8
ORD005295,CUST01238,STR050,2025-06-01,Delivered,126003.0
ORD005296,CUST00096,STR035,2025-01-31,Shipped,145861.5
ORD005297,CUST01729,STR018,2025-01-23,Pending,129896.4
ORD005298,CUST01148,STR025,2025-03-25,Delivered,194392.2
ORD005299,CUST00685,STR010,2025-03-24,Delivered,38831.0
ORD005300,CUST01010,STR029,2025-05-08,Delivered,33348.0
ORD005301,CUST00995,STR020,2025-02-01,Delivered,115033.85
ORD005302,CUST00368,STR003,2025-03-29,Delivered,162446.0
ORD005303,CUST00890,STR017,2025-01-02,Delivered,91302.75
ORD005304,CUST00824,STR047,2025-06-11,Processing,58573.8
ORD005305,CUST01481,STR042,2025-06-07,Shipped,65438.5
ORD005306,CUST00188,STR021,2025-01-10,Processing,15069.85
ORD005307,CUST00813,STR038,2025-04-12,Delivered,96888.55
ORD005308,CUST00713,STR031,2025-06-06,Delivered,219241.8
ORD005309,CUST00931,STR003,2025-02-05,Processing,66193.8
ORD005310,CUST00953,STR033,2025-03-15,Delivered,40199.4
ORD005311,CUST01976,STR047,2025-06-05,Delivered,753.6
ORD005312,CUST01990,STR027,2025-03-09,Delivered,160396.3
ORD005313,CUST01994,STR031,2025-05-18,Cancelled,126127.95
ORD005314,CUST00529,STR012,2025-04-15,Delivered,244203.0
ORD005315,CUST01085,STR049,2025-02-08,Delivered,96860.9
ORD005316,CUST01694,STR049,2025-06-11,Processing,57688.8
ORD005317,CUST00368,STR020,2025-06-07,Delivered,4372.2
ORD005318,CUST00894,STR029,2025-05-13,Shipped,70702.0
ORD005319,CUST00105,STR048,2025-06-09,Delivered,1356.0
ORD005320,CUST01694,STR035,2025-01-04,Delivered,57908.5
ORD005321,CUST00324,STR044,2025-03-23,Delivered,58702.7
ORD005322,CUST01239,STR042,2025-05-16,Pending,201260.35
ORD005323,CUST00799,STR043,2025-01-26,Delivered,97088.5
ORD005324,CUST00119,STR043,2025-05-25,Delivered,71465.65
ORD005325,CUST00803,STR009,2025-06-04,Cancelled,144204.95
ORD005326,CUST01825,STR011,2025-01-23,Delivered,90404.5
ORD005327,CUST00677,STR016,2025-05-16,Shipped,121512.6
ORD005328,CUST01457,STR009,2025-05-30,Delivered,49102.1
ORD005329,CUST01633,STR013,2025-03-09,Delivered,92770.5
ORD005330,CUST01099,STR021,2025-01-21,Cancelled,242773.8
ORD005331,CUST00729,STR017,2025-04-08,Returned,33753.6
ORD005332,CUST01895,STR007,2025-01-22,Delivered,60315.25
ORD005333,CUST00664,STR019,2025-01-29,Shipped,42092.75
ORD005334,CUST01474,STR006,2025-02-26,Delivered,77220.0
ORD005335,CUST00405,STR013,2025-05-10,Delivered,189467.2
ORD005336,CUST00972,STR049,2025-01-03,Delivered,107168.4
ORD005337,CUST00279,STR006,2025-03-16,Delivered,4581.5
ORD005338,CUST00298,STR043,2025-04-17,Delivered,224582.9
ORD005339,CUST00410,STR001,2025-02-02,Delivered,203797.8
ORD005340,CUST01141,STR039,2025-04-17,Delivered,112079.6
ORD005341,CUST00157,STR025,2025-01-04,Delivered,90780.6
ORD005342,CUST01042,STR006,2025-05-06,Delivered,80315.5
ORD005343,CUST01143,STR042,2025-03-31,Delivered,18124.1
ORD005344,CUST00796,STR037,2025-04-30,Delivered,161699.6
ORD005345,CUST01812,STR049,2025-02-21,Pending,149185.35
ORD005346,CUST01728,STR037,2025-01-23,Pending,168677.35
ORD005347,CUST01976,STR002,2025-01-11,Delivered,92440.6
ORD005348,CUST00012,STR006,2025-04-22,Delivered,75672.0
ORD005349,CUST01770,STR010,2025-04-12,Cancelled,55956.8
ORD005350,CUST01950,STR001,2025-06-26,Delivered,202226.35
ORD005351,CUST01509,STR011,2025-04-01,Cancelled,32922.0
ORD005352,CUST00827,STR012,2025-05-16,Delivered,98130.65
ORD005353,CUST00188,STR001,2025-04-07,Delivered,93480.6
ORD005354,CUST01588,STR030,2025-01-26,Delivered,31581.75
ORD005355,CUST00260,STR010,2025-04-24,Delivered,124528.45
ORD005356,CUST00927,STR042,2025-03-15,Delivered,20009.0
ORD005357,CUST01086,STR046,2025-04-19,Processing,114998.35
ORD005358,CUST01128,STR021,2025-04-11,Pending,118470.6
ORD005359,CUST01528,STR032,2025-05-17,Delivered,24939.8
ORD005360,CUST01942,STR038,2025-01-02,Processing,225156.15
ORD005361,CUST00732,STR040,2025-03-23,Delivered,111577.5
ORD005362,CUST00816,STR049,2025-02-17,Delivered,132388.5
ORD005363,CUST01559,STR025,2025-06-21,Delivered,31062.15
ORD005364,CUST01168,STR005,2025-03-22,Delivered,122063.8
ORD005365,CUST00119,STR046,2025-05-05,Delivered,157899.2
ORD005366,CUST01401,STR012,2025-05-25,Delivered,175086.8
ORD005367,CUST00683,STR026,2025-06-26,Shipped,62700.2
ORD005368,CUST00869,STR013,2025-05-12,Cancelled,160010.25
ORD005369,CUST00634,STR009,2025-04-14,Shipped,63304.55
ORD005370,CUST01388,STR041,2025-05-29,Delivered,59991.3
ORD005371,CUST01383,STR009,2025-01-29,Delivered,28336.6
ORD005372,CUST00115,STR021,2025-01-11,Delivered,51216.3
ORD005373,CUST00565,STR015,2025-02-16,Delivered,78438.0
ORD005374,CUST00209,STR033,2025-02-19,Delivered,218388.9
ORD005375,CUST01615,STR044,2025-06-28,Delivered,74379.3
ORD005376,CUST01144,STR050,2025-04-24,Shipped,152104.6
ORD005377,CUST00584,STR020,2025-06-26,Delivered,89669.25
ORD005378,CUST01880,STR032,2025-04-26,Delivered,159117.5
ORD005379,CUST01848,STR011,2025-02-10,Delivered,181333.4
ORD005380,CUST01485,STR033,2025-01-10,Delivered,439.2
ORD005381,CUST00351,STR002,2025-06-23,Pending,69324.0
ORD005382,CUST01443,STR006,2025-01-19,Delivered,174832.1
ORD005383,CUST00288,STR010,2025-01-02,Delivered,123695.7
ORD005384,CUST00087,STR038,2025-05-12,Delivered,54628.8
ORD005385,CUST00092,STR034,2025-02-20,Delivered,134061.15
ORD005386,CUST01891,STR008,2025-03-24,Returned,27367.6
ORD005387,CUST01387,STR037,2025-04-24,Pending,146361.7
ORD005388,CUST00114,STR042,2025-04-11,Delivered,200084.05
ORD005389,CUST01166,STR016,2025-02-08,Delivered,46567.2
ORD005390,CUST01357,STR013,2025-01-23,Processing,181980.6
ORD005391,CUST00081,STR018,2025-04-09,Processing,151538.3
ORD005392,CUST01238,STR017,2025-06-16,Delivered,249197.0
ORD005393,CUST01027,STR039,2025-03-20,Delivered,143922.35
ORD005394,CUST00505,STR027,2025-03-08,Delivered,101044.8
ORD005395,CUST01287,STR050,2025-02-15,Delivered,126352.05
ORD005396,CUST01695,STR037,2025-02-05,Shipped,288008.5
ORD005397,CUST01657,STR046,2025-02-20,Delivered,97638.25
ORD005398,CUST01223,STR023,2025-01-20,Shipped,163869.15
ORD005399,CUST00281,STR043,2025-06-30,Delivered,197838.45
ORD005400,CUST00958,STR025,2025-06-24,Delivered,164404.2
ORD005401,CUST01109,STR016,2025-04-05,Delivered,48555.0
ORD005402,CUST00478,STR027,2025-04-09,Delivered,20178.95
ORD005403,CUST01538,STR024,2025-05-12,Delivered,19899.0
ORD005404,CUST00403,STR015,2025-05-08,Delivered,198826.7
ORD005405,CUST00203,STR004,2025-02-12,Processing,122686.8
ORD005406,CUST01031,STR024,2025-01-03,Shipped,110578.5
ORD005407,CUST01501,STR050,2025-03-23,Returned,69971.0
ORD005408,CUST00948,STR029,2025-04-09,Delivered,164191.2
ORD005409,CUST01398,STR028,2025-04-13,Processing,143650.2
ORD005410,CUST01293,STR041,2025-06-17,Delivered,27759.45
ORD005411,CUST00982,STR039,2025-03-30,Delivered,84148.2
ORD005412,CUST01946,STR013,2025-06-19,Delivered,225549.0
ORD005413,CUST00668,STR047,2025-01-27,Delivered,21369.6
ORD005414,CUST01711,STR019,2025-04-03,Processing,42825.6
ORD005415,CUST01750,STR033,2025-03-11,Delivered,171296.75
ORD005416,CUST01321,STR024,2025-05-02,Returned,127081.8
ORD005417,CUST00396,STR001,2025-01-26,Delivered,141173.75
ORD005418,CUST01675,STR029,2025-04-17,Delivered,134035.2
ORD005419,CUST00815,STR016,2025-06-03,Delivered,215317.0
ORD005420,CUST00391,STR006,2025-06-18,Delivered,244874.45
ORD005421,CUST00491,STR034,2025-01-17,Delivered,82053.05
ORD005422,CUST01598,STR046,2025-04-13,Processing,129018.2
ORD005423,CUST00956,STR028,2025-04-26,Delivered,176108.2
ORD005424,CUST00111,STR031,2025-02-26,Shipped,86108.4
ORD005425,CUST01441,STR046,2025-05-19,Delivered,28439.1
ORD005426,CUST01539,STR021,2025-01-01,Processing,114299.5
ORD005427,CUST01938,STR047,2025-04-24,Shipped,137823.9
ORD005428,CUST00660,STR035,2025-02-16,Processing,132417.0
ORD005429,CUST01951,STR002,2025-05-16,Processing,114542.3
ORD005430,CUST01153,STR020,2025-04-30,Shipped,158318.75
ORD005431,CUST01476,STR009,2025-05-05,Delivered,157440.1
ORD005432,CUST00081,STR006,2025-05-14,Delivered,81914.0
ORD005433,CUST01831,STR025,2025-01-17,Delivered,65909.1
ORD005434,CUST01121,STR027,2025-02-02,Shipped,4864.95
ORD005435,CUST01457,STR017,2025-04-17,Delivered,52898.85
ORD005436,CUST00907,STR050,2025-03-17,Shipped,87417.9
ORD005437,CUST00071,STR040,2025-03-06,Delivered,188467.45
ORD005438,CUST00984,STR022,2025-06-13,Delivered,98158.5
ORD005439,CUST00270,STR048,2025-05-10,Delivered,169492.55
ORD005440,CUST01181,STR030,2025-02-13,Pending,53764.0
ORD005441,CUST01507,STR044,2025-05-11,Delivered,131433.0
ORD005442,CUST01481,STR049,2025-02-02,Processing,151174.2
ORD005443,CUST00834,STR049,2025-06-10,Pending,135428.4
ORD005444,CUST01161,STR044,2025-03-24,Delivered,26290.0
ORD005445,CUST01070,STR026,2025-06-18,Delivered,254142.7
ORD005446,CUST01779,STR048,2025-03-02,Delivered,25256.0
ORD005447,CUST01602,STR045,2025-04-16,Delivered,185520.0
ORD005448,CUST01362,STR024,2025-04-20,Delivered,68447.3
ORD005449,CUST00100,STR002,2025-01-23,Delivered,47463.9
ORD005450,CUST01022,STR013,2025-02-14,Delivered,83160.15
ORD005451,CUST00877,STR024,2025-02-01,Delivered,169853.1
ORD005452,CUST01568,STR002,2025-06-16,Delivered,1132.2
ORD005453,CUST01044,STR023,2025-03-29,Delivered,148469.1
ORD005454,CUST00891,STR012,2025-02-12,Delivered,175929.1
ORD005455,CUST00070,STR039,2025-05-22,Delivered,51542.0
ORD005456,CUST00459,STR019,2025-06-01,Delivered,18492.0
ORD005457,CUST00297,STR023,2025-02-28,Delivered,132582.4
ORD005458,CUST00094,STR050,2025-03-07,Delivered,137383.05
ORD005459,CUST01972,STR034,2025-03-09,Delivered,133585.2
ORD005460,CUST01155,STR029,2025-06-08,Shipped,37868.9
ORD005461,CUST01631,STR048,2025-03-07,Delivered,53068.25
ORD005462,CUST01655,STR039,2025-01-02,Delivered,72918.0
ORD005463,CUST01879,STR008,2025-05-10,Delivered,34946.05
ORD005464,CUST00128,STR038,2025-01-28,Delivered,41438.6
ORD005465,CUST01283,STR004,2025-05-15,Shipped,146365.7
ORD005466,CUST01751,STR050,2025-03-31,Delivered,23513.45
ORD005467,CUST01071,STR016,2025-03-14,Delivered,219979.05
ORD005468,CUST00441,STR017,2025-03-07,Delivered,51792.3
ORD005469,CUST00069,STR025,2025-04-04,Processing,18987.65
ORD005470,CUST00849,STR032,2025-01-18,Delivered,166399.5
ORD005471,CUST00992,STR044,2025-04-28,Processing,124801.55
ORD005472,CUST00101,STR035,2025-03-07,Delivered,88072.6
ORD005473,CUST00537,STR046,2025-04-03,Delivered,96301.0
ORD005474,CUST01276,STR031,2025-03-29,Delivered,58331.2
ORD005475,CUST00069,STR050,2025-04-10,Delivered,89066.0
ORD005476,CUST01531,STR015,2025-01-27,Delivered,187133.4
ORD005477,CUST01682,STR006,2025-04-08,Delivered,92750.4
ORD005478,CUST00403,STR030,2025-04-25,Delivered,129510.6
ORD005479,CUST01144,STR027,2025-02-27,Delivered,72943.2
ORD005480,CUST00949,STR024,2025-04-16,Cancelled,221533.85
ORD005481,CUST00916,STR005,2025-02-04,Delivered,193519.5
ORD005482,CUST01753,STR010,2025-06-16,Shipped,46032.0
ORD005483,CUST01398,STR020,2025-02-06,Delivered,76501.1
ORD005484,CUST00569,STR049,2025-02-06,Delivered,88938.0
ORD005485,CUST01079,STR042,2025-03-08,Delivered,1637.6
ORD005486,CUST00220,STR028,2025-02-05,Delivered,87155.15
ORD005487,CUST01847,STR014,2025-01-28,Delivered,124407.9
ORD005488,CUST00360,STR001,2025-06-12,Delivered,93096.0
ORD005489,CUST01101,STR040,2025-05-12,Pending,81206.7
ORD005490,CUST00861,STR042,2025-04-28,Shipped,148724.7
ORD005491,CUST01998,STR030,2025-03-18,Delivered,142197.3
ORD005492,CUST01481,STR006,2025-06-22,Delivered,76442.0
ORD005493,CUST00410,STR009,2025-05-29,Shipped,35317.2
ORD005494,CUST00389,STR035,2025-03-12,Delivered,77047.4
ORD005495,CUST00967,STR002,2025-06-19,Delivered,215095.75
ORD005496,CUST01318,STR034,2025-02-25,Delivered,236144.5
ORD005497,CUST00443,STR040,2025-02-08,Delivered,57451.8
ORD005498,CUST01580,STR002,2025-04-10,Pending,63853.3
ORD005499,CUST01371,STR039,2025-01-05,Cancelled,199687.6
ORD005500,CUST01407,STR020,2025-02-23,Delivered,202274.7
ORD005501,CUST01009,STR049,2025-06-18,Delivered,82307.6
ORD005502,CUST00570,STR036,2025-02-24,Delivered,77386.05
ORD005503,CUST00105,STR016,2025-04-17,Delivered,92098.95
ORD005504,CUST00567,STR041,2025-06-11,Delivered,4236.0
ORD005505,CUST01353,STR050,2025-06-20,Cancelled,102889.0
ORD005506,CUST01733,STR032,2025-03-15,Delivered,48069.7
ORD005507,CUST00948,STR016,2025-05-03,Returned,126548.25
ORD005508,CUST00940,STR019,2025-05-15,Delivered,52934.4
ORD005509,CUST01143,STR028,2025-01-27,Delivered,190104.75
ORD005510,CUST01080,STR024,2025-06-27,Shipped,48589.8
ORD005511,CUST00486,STR012,2025-03-07,Shipped,178658.75
ORD005512,CUST01753,STR049,2025-03-08,Delivered,216356.25
ORD005513,CUST01096,STR007,2025-05-13,Delivered,125573.55
ORD005514,CUST00660,STR016,2025-04-22,Delivered,55219.8
ORD005515,CUST01311,STR002,2025-02-02,Delivered,142225.6
ORD005516,CUST00868,STR028,2025-04-17,Cancelled,71186.55
ORD005517,CUST01302,STR029,2025-06-06,Delivered,208793.9
ORD005518,CUST01239,STR027,2025-03-30,Delivered,146810.05
ORD005519,CUST00868,STR013,2025-04-27,Delivered,18492.7
