Inventory_ID,Store_ID,Product_ID,Stock,Reorder_Level,Last_Updated
INV001072,STR022,PROD0022,3,94,2025-06-30
INV001073,STR022,PROD0023,410,75,2025-06-30
INV001074,STR022,PROD0024,144,82,2025-06-30
INV001075,STR022,PROD0025,460,97,2025-06-30
INV001076,STR022,PROD0026,242,78,2025-06-30
INV001077,STR022,PROD0027,286,47,2025-06-30
INV001078,STR022,PROD0028,346,97,2025-06-30
INV001079,STR022,PROD0029,491,93,2025-06-30
INV001080,STR022,PROD0030,301,66,2025-06-30
INV001081,STR022,PROD0031,473,63,2025-06-30
INV001082,STR022,PROD0032,137,97,2025-06-30
INV001083,STR022,PROD0033,242,63,2025-06-30
INV001084,STR022,PROD0034,323,92,2025-06-30
INV001085,STR022,PROD0035,283,83,2025-06-30
INV001086,STR022,PROD0036,443,25,2025-06-30
INV001087,STR022,PROD0037,456,38,2025-06-30
INV001088,STR022,PROD0038,103,95,2025-06-30
INV001089,STR022,PROD0039,171,88,2025-06-30
INV001090,STR022,PROD0040,43,62,2025-06-30
INV001091,STR022,PROD0041,157,40,2025-06-30
INV001092,STR022,PROD0042,207,58,2025-06-30
INV001093,STR022,PROD0043,266,89,2025-06-30
INV001094,STR022,PROD0044,61,31,2025-06-30
INV001095,STR022,PROD0045,469,91,2025-06-30
INV001096,STR022,PROD0046,471,69,2025-06-30
INV001097,STR022,PROD0047,394,50,2025-06-30
INV001098,STR022,PROD0048,325,57,2025-06-30
INV001099,STR022,PROD0049,253,78,2025-06-30
INV001100,STR022,PROD0050,191,99,2025-06-30
INV001101,STR023,PROD0001,413,95,2025-06-30
INV001102,STR023,PROD0002,10,43,2025-06-30
INV001103,STR023,PROD0003,44,43,2025-06-30
INV001104,STR023,PROD0004,420,68,2025-06-30
INV001105,STR023,PROD0005,11,69,2025-06-30
INV001106,STR023,PROD0006,95,30,2025-06-30
INV001107,STR023,PROD0007,499,100,2025-06-30
INV001108,STR023,PROD0008,241,64,2025-06-30
INV001109,STR023,PROD0009,310,74,2025-06-30
INV001110,STR023,PROD0010,422,93,2025-06-30
INV001111,STR023,PROD0011,421,73,2025-06-30
INV001112,STR023,PROD0012,90,78,2025-06-30
INV001113,STR023,PROD0013,29,35,2025-06-30
INV001114,STR023,PROD0014,131,87,2025-06-30
INV001115,STR023,PROD0015,155,31,2025-06-30
INV001116,STR023,PROD0016,445,70,2025-06-30
INV001117,STR023,PROD0017,423,48,2025-06-30
INV001118,STR023,PROD0018,176,63,2025-06-30
INV001119,STR023,PROD0019,398,33,2025-06-30
INV001120,STR023,PROD0020,123,26,2025-06-30
INV001121,STR023,PROD0021,423,43,2025-06-30
INV001122,STR023,PROD0022,27,23,2025-06-30
INV001123,STR023,PROD0023,98,78,2025-06-30
INV001124,STR023,PROD0024,315,65,2025-06-30
INV001125,STR023,PROD0025,36,34,2025-06-30
INV001126,STR023,PROD0026,129,54,2025-06-30
INV001127,STR023,PROD0027,357,65,2025-06-30
INV001128,STR023,PROD0028,38,42,2025-06-30
INV001129,STR023,PROD0029,239,41,2025-06-30
INV001130,STR023,PROD0030,284,28,2025-06-30
INV001131,STR023,PROD0031,145,72,2025-06-30
INV001132,STR023,PROD0032,92,67,2025-06-30
INV001133,STR023,PROD0033,30,37,2025-06-30
INV001134,STR023,PROD0034,241,27,2025-06-30
INV001135,STR023,PROD0035,389,77,2025-06-30
INV001136,STR023,PROD0036,470,25,2025-06-30
INV001137,STR023,PROD0037,70,90,2025-06-30
INV001138,STR023,PROD0038,51,56,2025-06-30
INV001139,STR023,PROD0039,37,27,2025-06-30
INV001140,STR023,PROD0040,254,48,2025-06-30
INV001141,STR023,PROD0041,52,80,2025-06-30
INV001142,STR023,PROD0042,420,40,2025-06-30
INV001143,STR023,PROD0043,102,69,2025-06-30
INV001144,STR023,PROD0044,317,92,2025-06-30
INV001145,STR023,PROD0045,386,44,2025-06-30
INV001146,STR023,PROD0046,167,88,2025-06-30
INV001147,STR023,PROD0047,413,68,2025-06-30
INV001148,STR023,PROD0048,419,54,2025-06-30
INV001149,STR023,PROD0049,12,27,2025-06-30
INV001150,STR023,PROD0050,32,84,2025-06-30
INV001151,STR024,PROD0001,449,21,2025-06-30
INV001152,STR024,PROD0002,26,75,2025-06-30
INV001153,STR024,PROD0003,149,79,2025-06-30
INV001154,STR024,PROD0004,281,41,2025-06-30
INV001155,STR024,PROD0005,217,98,2025-06-30
INV001156,STR024,PROD0006,79,21,2025-06-30
INV001157,STR024,PROD0007,227,43,2025-06-30
INV001158,STR024,PROD0008,371,87,2025-06-30
INV001159,STR024,PROD0009,239,43,2025-06-30
INV001160,STR024,PROD0010,385,65,2025-06-30
INV001161,STR024,PROD0011,258,79,2025-06-30
INV001162,STR024,PROD0012,161,35,2025-06-30
INV001163,STR024,PROD0013,74,99,2025-06-30
INV001164,STR024,PROD0014,487,79,2025-06-30
INV001165,STR024,PROD0015,321,94,2025-06-30
INV001166,STR024,PROD0016,212,34,2025-06-30
INV001167,STR024,PROD0017,494,26,2025-06-30
INV001168,STR024,PROD0018,421,34,2025-06-30
INV001169,STR024,PROD0019,113,55,2025-06-30
INV001170,STR024,PROD0020,45,98,2025-06-30
INV001171,STR024,PROD0021,178,37,2025-06-30
INV001172,STR024,PROD0022,378,27,2025-06-30
INV001173,STR024,PROD0023,328,91,2025-06-30
INV001174,STR024,PROD0024,440,54,2025-06-30
INV001175,STR024,PROD0025,394,68,2025-06-30
INV001176,STR024,PROD0026,491,30,2025-06-30
INV001177,STR024,PROD0027,482,30,2025-06-30
INV001178,STR024,PROD0028,64,37,2025-06-30
INV001179,STR024,PROD0029,439,64,2025-06-30
INV001180,STR024,PROD0030,494,41,2025-06-30
INV001181,STR024,PROD0031,499,43,2025-06-30
INV001182,STR024,PROD0032,490,61,2025-06-30
INV001183,STR024,PROD0033,49,94,2025-06-30
INV001184,STR024,PROD0034,53,40,2025-06-30
INV001185,STR024,PROD0035,326,94,2025-06-30
INV001186,STR024,PROD0036,416,67,2025-06-30
INV001187,STR024,PROD0037,26,97,2025-06-30
INV001188,STR024,PROD0038,78,22,2025-06-30
INV001189,STR024,PROD0039,459,35,2025-06-30
INV001190,STR024,PROD0040,191,96,2025-06-30
INV001191,STR024,PROD0041,309,63,2025-06-30
INV001192,STR024,PROD0042,346,100,2025-06-30
INV001193,STR024,PROD0043,62,74,2025-06-30
INV001194,STR024,PROD0044,225,85,2025-06-30
INV001195,STR024,PROD0045,381,52,2025-06-30
INV001196,STR024,PROD0046,10,45,2025-06-30
INV001197,STR024,PROD0047,136,93,2025-06-30
INV001198,STR024,PROD0048,15,47,2025-06-30
INV001199,STR024,PROD0049,471,34,2025-06-30
INV001200,STR024,PROD0050,84,43,2025-06-30
INV001201,STR025,PROD0001,168,72,2025-06-30
INV001202,STR025,PROD0002,403,44,2025-06-30
INV001203,STR025,PROD0003,227,42,2025-06-30
INV001204,STR025,PROD0004,184,51,2025-06-30
INV001205,STR025,PROD0005,406,70,2025-06-30
INV001206,STR025,PROD0006,229,53,2025-06-30
INV001207,STR025,PROD0007,195,67,2025-06-30
INV001208,STR025,PROD0008,67,92,2025-06-30
INV001209,STR025,PROD0009,207,99,2025-06-30
INV001210,STR025,PROD0010,430,37,2025-06-30
INV001211,STR025,PROD0011,181,96,2025-06-30
INV001212,STR025,PROD0012,488,32,2025-06-30
INV001213,STR025,PROD0013,183,65,2025-06-30
INV001214,STR025,PROD0014,243,94,2025-06-30
INV001215,STR025,PROD0015,216,96,2025-06-30
INV001216,STR025,PROD0016,231,63,2025-06-30
INV001217,STR025,PROD0017,66,48,2025-06-30
INV001218,STR025,PROD0018,275,96,2025-06-30
INV001219,STR025,PROD0019,97,29,2025-06-30
INV001220,STR025,PROD0020,161,50,2025-06-30
INV001221,STR025,PROD0021,33,78,2025-06-30
INV001222,STR025,PROD0022,455,81,2025-06-30
INV001223,STR025,PROD0023,333,48,2025-06-30
INV001224,STR025,PROD0024,343,45,2025-06-30
INV001225,STR025,PROD0025,118,76,2025-06-30
INV001226,STR025,PROD0026,380,29,2025-06-30
INV001227,STR025,PROD0027,303,93,2025-06-30
INV001228,STR025,PROD0028,320,100,2025-06-30
INV001229,STR025,PROD0029,36,23,2025-06-30
INV001230,STR025,PROD0030,484,46,2025-06-30
INV001231,STR025,PROD0031,444,77,2025-06-30
INV001232,STR025,PROD0032,82,39,2025-06-30
INV001233,STR025,PROD0033,326,46,2025-06-30
INV001234,STR025,PROD0034,215,69,2025-06-30
INV001235,STR025,PROD0035,127,63,2025-06-30
INV001236,STR025,PROD0036,203,24,2025-06-30
INV001237,STR025,PROD0037,450,49,2025-06-30
INV001238,STR025,PROD0038,283,100,2025-06-30
INV001239,STR025,PROD0039,52,62,2025-06-30
INV001240,STR025,PROD0040,338,72,2025-06-30
INV001241,STR025,PROD0041,135,55,2025-06-30
INV001242,STR025,PROD0042,302,98,2025-06-30
INV001243,STR025,PROD0043,102,57,2025-06-30
INV001244,STR025,PROD0044,374,39,2025-06-30
INV001245,STR025,PROD0045,303,76,2025-06-30
INV001246,STR025,PROD0046,56,34,2025-06-30
INV001247,STR025,PROD0047,295,86,2025-06-30
INV001248,STR025,PROD0048,469,61,2025-06-30
INV001249,STR025,PROD0049,89,76,2025-06-30
INV001250,STR025,PROD0050,389,91,2025-06-30
INV001251,STR026,PROD0001,209,29,2025-06-30
INV001252,STR026,PROD0002,323,23,2025-06-30
INV001253,STR026,PROD0003,274,92,2025-06-30
INV001254,STR026,PROD0004,104,90,2025-06-30
INV001255,STR026,PROD0005,439,52,2025-06-30
INV001256,STR026,PROD0006,364,40,2025-06-30
INV001257,STR026,PROD0007,246,78,2025-06-30
INV001258,STR026,PROD0008,492,93,2025-06-30
INV001259,STR026,PROD0009,137,35,2025-06-30
INV001260,STR026,PROD0010,468,87,2025-06-30
INV001261,STR026,PROD0011,374,62,2025-06-30
INV001262,STR026,PROD0012,100,75,2025-06-30
INV001263,STR026,PROD0013,355,87,2025-06-30
INV001264,STR026,PROD0014,442,93,2025-06-30
INV001265,STR026,PROD0015,360,88,2025-06-30
INV001266,STR026,PROD0016,337,21,2025-06-30
INV001267,STR026,PROD0017,122,98,2025-06-30
INV001268,STR026,PROD0018,386,57,2025-06-30
INV001269,STR026,PROD0019,482,53,2025-06-30
INV001270,STR026,PROD0020,411,20,2025-06-30
INV001271,STR026,PROD0021,242,83,2025-06-30
INV001272,STR026,PROD0022,30,93,2025-06-30
INV001273,STR026,PROD0023,85,26,2025-06-30
INV001274,STR026,PROD0024,43,78,2025-06-30
INV001275,STR026,PROD0025,399,92,2025-06-30
INV001276,STR026,PROD0026,277,23,2025-06-30
INV001277,STR026,PROD0027,222,40,2025-06-30
INV001278,STR026,PROD0028,175,71,2025-06-30
INV001279,STR026,PROD0029,135,26,2025-06-30
INV001280,STR026,PROD0030,363,60,2025-06-30
INV001281,STR026,PROD0031,344,86,2025-06-30
INV001282,STR026,PROD0032,281,40,2025-06-30
INV001283,STR026,PROD0033,68,42,2025-06-30
INV001284,STR026,PROD0034,43,78,2025-06-30
INV001285,STR026,PROD0035,378,86,2025-06-30
INV001286,STR026,PROD0036,229,71,2025-06-30
INV001287,STR026,PROD0037,407,95,2025-06-30
INV001288,STR026,PROD0038,256,62,2025-06-30
INV001289,STR026,PROD0039,23,34,2025-06-30
INV001290,STR026,PROD0040,86,21,2025-06-30
INV001291,STR026,PROD0041,142,51,2025-06-30
INV001292,STR026,PROD0042,172,44,2025-06-30
INV001293,STR026,PROD0043,306,66,2025-06-30
INV001294,STR026,PROD0044,254,56,2025-06-30
INV001295,STR026,PROD0045,172,41,2025-06-30
INV001296,STR026,PROD0046,404,68,2025-06-30
INV001297,STR026,PROD0047,352,95,2025-06-30
INV001298,STR026,PROD0048,72,59,2025-06-30
INV001299,STR026,PROD0049,409,31,2025-06-30
INV001300,STR026,PROD0050,275,86,2025-06-30
INV001301,STR027,PROD0001,441,98,2025-06-30
INV001302,STR027,PROD0002,245,86,2025-06-30
INV001303,STR027,PROD0003,361,41,2025-06-30
INV001304,STR027,PROD0004,76,60,2025-06-30
INV001305,STR027,PROD0005,292,44,2025-06-30
INV001306,STR027,PROD0006,159,99,2025-06-30
INV001307,STR027,PROD0007,50,77,2025-06-30
INV001308,STR027,PROD0008,165,59,2025-06-30
INV001309,STR027,PROD0009,349,27,2025-06-30
INV001310,STR027,PROD0010,170,59,2025-06-30
INV001311,STR027,PROD0011,208,82,2025-06-30
INV001312,STR027,PROD0012,300,68,2025-06-30
INV001313,STR027,PROD0013,138,38,2025-06-30
INV001314,STR027,PROD0014,139,89,2025-06-30
INV001315,STR027,PROD0015,366,56,2025-06-30
INV001316,STR027,PROD0016,388,81,2025-06-30
INV001317,STR027,PROD0017,59,43,2025-06-30
INV001318,STR027,PROD0018,284,88,2025-06-30
INV001319,STR027,PROD0019,72,45,2025-06-30
INV001320,STR027,PROD0020,156,43,2025-06-30
INV001321,STR027,PROD0021,8,28,2025-06-30
INV001322,STR027,PROD0022,239,56,2025-06-30
INV001323,STR027,PROD0023,316,48,2025-06-30
INV001324,STR027,PROD0024,448,29,2025-06-30
INV001325,STR027,PROD0025,391,78,2025-06-30
INV001326,STR027,PROD0026,489,87,2025-06-30
INV001327,STR027,PROD0027,477,44,2025-06-30
INV001328,STR027,PROD0028,269,54,2025-06-30
INV001329,STR027,PROD0029,112,84,2025-06-30
INV001330,STR027,PROD0030,111,32,2025-06-30
INV001331,STR027,PROD0031,35,84,2025-06-30
INV001332,STR027,PROD0032,191,43,2025-06-30
INV001333,STR027,PROD0033,378,59,2025-06-30
INV001334,STR027,PROD0034,324,71,2025-06-30
INV001335,STR027,PROD0035,210,36,2025-06-30
INV001336,STR027,PROD0036,125,42,2025-06-30
INV001337,STR027,PROD0037,364,96,2025-06-30
INV001338,STR027,PROD0038,61,83,2025-06-30
INV001339,STR027,PROD0039,114,89,2025-06-30
INV001340,STR027,PROD0040,106,74,2025-06-30
INV001341,STR027,PROD0041,293,74,2025-06-30
INV001342,STR027,PROD0042,444,43,2025-06-30
INV001343,STR027,PROD0043,470,67,2025-06-30
INV001344,STR027,PROD0044,265,34,2025-06-30
INV001345,STR027,PROD0045,184,30,2025-06-30
INV001346,STR027,PROD0046,258,94,2025-06-30
INV001347,STR027,PROD0047,127,42,2025-06-30
INV001348,STR027,PROD0048,389,76,2025-06-30
INV001349,STR027,PROD0049,137,22,2025-06-30
INV001350,STR027,PROD0050,147,70,2025-06-30
INV001351,STR028,PROD0001,338,61,2025-06-30
INV001352,STR028,PROD0002,31,22,2025-06-30
INV001353,STR028,PROD0003,164,98,2025-06-30
INV001354,STR028,PROD0004,72,78,2025-06-30
INV001355,STR028,PROD0005,305,72,2025-06-30
INV001356,STR028,PROD0006,115,36,2025-06-30
INV001357,STR028,PROD0007,326,77,2025-06-30
INV001358,STR028,PROD0008,137,66,2025-06-30
INV001359,STR028,PROD0009,118,63,2025-06-30
INV001360,STR028,PROD0010,168,39,2025-06-30
INV001361,STR028,PROD0011,69,80,2025-06-30
INV001362,STR028,PROD0012,57,69,2025-06-30
INV001363,STR028,PROD0013,424,30,2025-06-30
INV001364,STR028,PROD0014,202,34,2025-06-30
INV001365,STR028,PROD0015,206,45,2025-06-30
INV001366,STR028,PROD0016,392,85,2025-06-30
INV001367,STR028,PROD0017,437,78,2025-06-30
INV001368,STR028,PROD0018,325,32,2025-06-30
INV001369,STR028,PROD0019,381,20,2025-06-30
INV001370,STR028,PROD0020,141,94,2025-06-30
INV001371,STR028,PROD0021,301,87,2025-06-30
INV001372,STR028,PROD0022,38,58,2025-06-30
INV001373,STR028,PROD0023,44,67,2025-06-30
INV001374,STR028,PROD0024,180,95,2025-06-30
INV001375,STR028,PROD0025,167,60,2025-06-30
INV001376,STR028,PROD0026,359,21,2025-06-30
INV001377,STR028,PROD0027,454,25,2025-06-30
INV001378,STR028,PROD0028,53,54,2025-06-30
INV001379,STR028,PROD0029,140,29,2025-06-30
INV001380,STR028,PROD0030,36,81,2025-06-30
INV001381,STR028,PROD0031,149,46,2025-06-30
INV001382,STR028,PROD0032,108,84,2025-06-30
INV001383,STR028,PROD0033,278,26,2025-06-30
INV001384,STR028,PROD0034,440,89,2025-06-30
INV001385,STR028,PROD0035,331,25,2025-06-30
INV001386,STR028,PROD0036,274,96,2025-06-30
INV001387,STR028,PROD0037,304,50,2025-06-30
INV001388,STR028,PROD0038,116,70,2025-06-30
INV001389,STR028,PROD0039,434,56,2025-06-30
INV001390,STR028,PROD0040,139,24,2025-06-30
INV001391,STR028,PROD0041,97,81,2025-06-30
INV001392,STR028,PROD0042,162,48,2025-06-30
INV001393,STR028,PROD0043,339,36,2025-06-30
INV001394,STR028,PROD0044,141,66,2025-06-30
INV001395,STR028,PROD0045,456,56,2025-06-30
INV001396,STR028,PROD0046,61,87,2025-06-30
INV001397,STR028,PROD0047,186,66,2025-06-30
INV001398,STR028,PROD0048,428,55,2025-06-30
INV001399,STR028,PROD0049,356,41,2025-06-30
INV001400,STR028,PROD0050,271,33,2025-06-30
INV001401,STR029,PROD0001,144,75,2025-06-30
INV001402,STR029,PROD0002,210,26,2025-06-30
INV001403,STR029,PROD0003,493,77,2025-06-30
INV001404,STR029,PROD0004,373,43,2025-06-30
INV001405,STR029,PROD0005,459,29,2025-06-30
INV001406,STR029,PROD0006,173,54,2025-06-30
INV001407,STR029,PROD0007,401,80,2025-06-30
INV001408,STR029,PROD0008,342,75,2025-06-30
INV001409,STR029,PROD0009,472,94,2025-06-30
INV001410,STR029,PROD0010,46,69,2025-06-30
INV001411,STR029,PROD0011,210,92,2025-06-30
INV001412,STR029,PROD0012,165,53,2025-06-30
INV001413,STR029,PROD0013,362,76,2025-06-30
INV001414,STR029,PROD0014,414,91,2025-06-30
INV001415,STR029,PROD0015,219,67,2025-06-30
INV001416,STR029,PROD0016,71,24,2025-06-30
INV001417,STR029,PROD0017,473,88,2025-06-30
INV001418,STR029,PROD0018,54,93,2025-06-30
INV001419,STR029,PROD0019,464,47,2025-06-30
INV001420,STR029,PROD0020,56,72,2025-06-30
INV001421,STR029,PROD0021,247,25,2025-06-30
INV001422,STR029,PROD0022,59,49,2025-06-30
INV001423,STR029,PROD0023,329,50,2025-06-30
INV001424,STR029,PROD0024,423,54,2025-06-30
INV001425,STR029,PROD0025,81,30,2025-06-30
INV001426,STR029,PROD0026,172,68,2025-06-30
INV001427,STR029,PROD0027,126,67,2025-06-30
INV001428,STR029,PROD0028,140,96,2025-06-30
INV001429,STR029,PROD0029,31,53,2025-06-30
INV001430,STR029,PROD0030,372,91,2025-06-30
INV001431,STR029,PROD0031,238,97,2025-06-30
INV001432,STR029,PROD0032,81,93,2025-06-30
INV001433,STR029,PROD0033,230,71,2025-06-30
INV001434,STR029,PROD0034,60,94,2025-06-30
INV001435,STR029,PROD0035,50,88,2025-06-30
INV001436,STR029,PROD0036,74,53,2025-06-30
INV001437,STR029,PROD0037,243,31,2025-06-30
INV001438,STR029,PROD0038,13,75,2025-06-30
INV001439,STR029,PROD0039,99,25,2025-06-30
INV001440,STR029,PROD0040,212,22,2025-06-30
INV001441,STR029,PROD0041,236,91,2025-06-30
INV001442,STR029,PROD0042,386,100,2025-06-30
INV001443,STR029,PROD0043,295,94,2025-06-30
INV001444,STR029,PROD0044,195,29,2025-06-30
INV001445,STR029,PROD0045,330,40,2025-06-30
INV001446,STR029,PROD0046,347,53,2025-06-30
INV001447,STR029,PROD0047,38,30,2025-06-30
INV001448,STR029,PROD0048,128,100,2025-06-30
INV001449,STR029,PROD0049,208,33,2025-06-30
INV001450,STR029,PROD0050,380,76,2025-06-30
INV001451,STR030,PROD0001,307,36,2025-06-30
INV001452,STR030,PROD0002,129,43,2025-06-30
INV001453,STR030,PROD0003,51,79,2025-06-30
INV001454,STR030,PROD0004,13,34,2025-06-30
INV001455,STR030,PROD0005,373,81,2025-06-30
INV001456,STR030,PROD0006,432,53,2025-06-30
INV001457,STR030,PROD0007,457,49,2025-06-30
INV001458,STR030,PROD0008,130,24,2025-06-30
INV001459,STR030,PROD0009,417,49,2025-06-30
INV001460,STR030,PROD0010,39,35,2025-06-30
INV001461,STR030,PROD0011,468,25,2025-06-30
INV001462,STR030,PROD0012,250,94,2025-06-30
INV001463,STR030,PROD0013,278,22,2025-06-30
INV001464,STR030,PROD0014,8,99,2025-06-30
INV001465,STR030,PROD0015,213,56,2025-06-30
INV001466,STR030,PROD0016,463,69,2025-06-30
INV001467,STR030,PROD0017,121,67,2025-06-30
INV001468,STR030,PROD0018,385,67,2025-06-30
INV001469,STR030,PROD0019,42,96,2025-06-30
INV001470,STR030,PROD0020,282,95,2025-06-30
INV001471,STR030,PROD0021,138,74,2025-06-30
INV001472,STR030,PROD0022,309,39,2025-06-30
INV001473,STR030,PROD0023,426,86,2025-06-30
INV001474,STR030,PROD0024,201,86,2025-06-30
INV001475,STR030,PROD0025,253,75,2025-06-30
INV001476,STR030,PROD0026,387,21,2025-06-30
INV001477,STR030,PROD0027,87,95,2025-06-30
INV001478,STR030,PROD0028,466,87,2025-06-30
INV001479,STR030,PROD0029,285,39,2025-06-30
INV001480,STR030,PROD0030,50,52,2025-06-30
INV001481,STR030,PROD0031,288,54,2025-06-30
INV001482,STR030,PROD0032,96,83,2025-06-30
INV001483,STR030,PROD0033,380,81,2025-06-30
INV001484,STR030,PROD0034,430,87,2025-06-30
INV001485,STR030,PROD0035,465,41,2025-06-30
INV001486,STR030,PROD0036,36,90,2025-06-30
INV001487,STR030,PROD0037,448,93,2025-06-30
INV001488,STR030,PROD0038,479,43,2025-06-30
INV001489,STR030,PROD0039,77,69,2025-06-30
INV001490,STR030,PROD0040,41,88,2025-06-30
INV001491,STR030,PROD0041,237,24,2025-06-30
INV001492,STR030,PROD0042,114,35,2025-06-30
INV001493,STR030,PROD0043,411,85,2025-06-30
INV001494,STR030,PROD0044,281,46,2025-06-30
INV001495,STR030,PROD0045,148,96,2025-06-30
INV001496,STR030,PROD0046,261,46,2025-06-30
INV001497,STR030,PROD0047,463,92,2025-06-30
INV001498,STR030,PROD0048,319,82,2025-06-30
INV001499,STR030,PROD0049,38,51,2025-06-30
INV001500,STR030,PROD0050,472,25,2025-06-30
INV001501,STR031,PROD0001,480,60,2025-06-30
INV001502,STR031,PROD0002,373,73,2025-06-30
INV001503,STR031,PROD0003,262,78,2025-06-30
INV001504,STR031,PROD0004,274,26,2025-06-30
INV001505,STR031,PROD0005,282,100,2025-06-30
INV001506,STR031,PROD0006,192,36,2025-06-30
INV001507,STR031,PROD0007,236,66,2025-06-30
INV001508,STR031,PROD0008,52,89,2025-06-30
INV001509,STR031,PROD0009,318,90,2025-06-30
INV001510,STR031,PROD0010,184,24,2025-06-30
INV001511,STR031,PROD0011,416,34,2025-06-30
INV001512,STR031,PROD0012,445,83,2025-06-30
INV001513,STR031,PROD0013,118,69,2025-06-30
INV001514,STR031,PROD0014,178,39,2025-06-30
INV001515,STR031,PROD0015,127,32,2025-06-30
INV001516,STR031,PROD0016,148,49,2025-06-30
INV001517,STR031,PROD0017,329,78,2025-06-30
INV001518,STR031,PROD0018,70,77,2025-06-30
INV001519,STR031,PROD0019,387,34,2025-06-30
INV001520,STR031,PROD0020,391,66,2025-06-30
INV001521,STR031,PROD0021,394,30,2025-06-30
INV001522,STR031,PROD0022,451,54,2025-06-30
INV001523,STR031,PROD0023,199,79,2025-06-30
INV001524,STR031,PROD0024,212,44,2025-06-30
INV001525,STR031,PROD0025,323,50,2025-06-30
INV001526,STR031,PROD0026,77,25,2025-06-30
INV001527,STR031,PROD0027,395,82,2025-06-30
INV001528,STR031,PROD0028,116,59,2025-06-30
INV001529,STR031,PROD0029,112,83,2025-06-30
INV001530,STR031,PROD0030,90,42,2025-06-30
INV001531,STR031,PROD0031,199,54,2025-06-30
INV001532,STR031,PROD0032,329,45,2025-06-30
INV001533,STR031,PROD0033,102,31,2025-06-30
INV001534,STR031,PROD0034,125,71,2025-06-30
INV001535,STR031,PROD0035,374,76,2025-06-30
INV001536,STR031,PROD0036,412,98,2025-06-30
INV001537,STR031,PROD0037,278,90,2025-06-30
INV001538,STR031,PROD0038,378,22,2025-06-30
INV001539,STR031,PROD0039,366,65,2025-06-30
INV001540,STR031,PROD0040,5,47,2025-06-30
INV001541,STR031,PROD0041,121,100,2025-06-30
INV001542,STR031,PROD0042,313,60,2025-06-30
INV001543,STR031,PROD0043,362,30,2025-06-30
INV001544,STR031,PROD0044,345,25,2025-06-30
INV001545,STR031,PROD0045,236,86,2025-06-30
INV001546,STR031,PROD0046,120,81,2025-06-30
INV001547,STR031,PROD0047,173,36,2025-06-30
INV001548,STR031,PROD0048,204,91,2025-06-30
INV001549,STR031,PROD0049,384,88,2025-06-30
INV001550,STR031,PROD0050,428,78,2025-06-30
INV001551,STR032,PROD0001,7,29,2025-06-30
INV001552,STR032,PROD0002,481,79,2025-06-30
INV001553,STR032,PROD0003,142,69,2025-06-30
INV001554,STR032,PROD0004,131,22,2025-06-30
INV001555,STR032,PROD0005,158,63,2025-06-30
INV001556,STR032,PROD0006,188,71,2025-06-30
INV001557,STR032,PROD0007,280,89,2025-06-30
INV001558,STR032,PROD0008,148,39,2025-06-30
INV001559,STR032,PROD0009,233,24,2025-06-30
INV001560,STR032,PROD0010,140,76,2025-06-30
INV001561,STR032,PROD0011,183,48,2025-06-30
INV001562,STR032,PROD0012,390,31,2025-06-30
INV001563,STR032,PROD0013,136,82,2025-06-30
INV001564,STR032,PROD0014,320,82,2025-06-30
INV001565,STR032,PROD0015,463,62,2025-06-30
INV001566,STR032,PROD0016,288,61,2025-06-30
INV001567,STR032,PROD0017,480,61,2025-06-30
INV001568,STR032,PROD0018,54,86,2025-06-30
INV001569,STR032,PROD0019,183,33,2025-06-30
INV001570,STR032,PROD0020,68,38,2025-06-30
INV001571,STR032,PROD0021,368,78,2025-06-30
INV001572,STR032,PROD0022,481,60,2025-06-30
INV001573,STR032,PROD0023,271,63,2025-06-30
INV001574,STR032,PROD0024,429,81,2025-06-30
INV001575,STR032,PROD0025,467,59,2025-06-30
INV001576,STR032,PROD0026,488,83,2025-06-30
INV001577,STR032,PROD0027,72,99,2025-06-30
INV001578,STR032,PROD0028,241,22,2025-06-30
INV001579,STR032,PROD0029,84,48,2025-06-30
INV001580,STR032,PROD0030,343,87,2025-06-30
INV001581,STR032,PROD0031,302,95,2025-06-30
INV001582,STR032,PROD0032,117,75,2025-06-30
INV001583,STR032,PROD0033,168,95,2025-06-30
INV001584,STR032,PROD0034,393,84,2025-06-30
INV001585,STR032,PROD0035,221,93,2025-06-30
INV001586,STR032,PROD0036,386,84,2025-06-30
INV001587,STR032,PROD0037,143,56,2025-06-30
INV001588,STR032,PROD0038,350,83,2025-06-30
INV001589,STR032,PROD0039,45,84,2025-06-30
INV001590,STR032,PROD0040,410,26,2025-06-30
INV001591,STR032,PROD0041,63,84,2025-06-30
INV001592,STR032,PROD0042,495,95,2025-06-30
INV001593,STR032,PROD0043,276,33,2025-06-30
INV001594,STR032,PROD0044,358,67,2025-06-30
INV001595,STR032,PROD0045,109,29,2025-06-30
INV001596,STR032,PROD0046,173,80,2025-06-30
INV001597,STR032,PROD0047,276,98,2025-06-30
INV001598,STR032,PROD0048,284,98,2025-06-30
INV001599,STR032,PROD0049,29,58,2025-06-30
INV001600,STR032,PROD0050,341,93,2025-06-30
INV001601,STR033,PROD0001,252,43,2025-06-30
INV001602,STR033,PROD0002,351,60,2025-06-30
INV001603,STR033,PROD0003,21,75,2025-06-30
INV001604,STR033,PROD0004,407,24,2025-06-30
INV001605,STR033,PROD0005,33,60,2025-06-30
INV001606,STR033,PROD0006,272,65,2025-06-30
INV001607,STR033,PROD0007,104,32,2025-06-30
